"text_unit_ids","entity_ids","id"
"8a256d8863b619811fe4a5ed726f23a3","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'bc0e3f075a4c4ebbb7c7b152b65a5625' '4a67211867e5464ba45126315a122a8a'
 '85c79fd84f5e4f918471c386852204c5' 'dde131ab575d44dbb55289a6972be18f'
 'de9e343f2e334d88a8ac7f8813a915e5' '3ce7c210a21b4deebad7cc9308148d86'
 'd64ed762ea924caa95c8d06f072a9a96' 'adf4ee3fbe9b4d0381044838c4f889c8'
 'c160b9cb27d6408ba6ab20214a2f3f81' '23527cd679ff4d5a988d52e7cd056078'
 'f1c6eed066f24cbdb376b910fce29ed4']","8a256d8863b619811fe4a5ed726f23a3"
"8f001bda5d1b397037710ce3eb8434b1","['b45241d70f0e43fca764df95b2b81f77' '32ee140946e5461f9275db664dc541a5'
 'dc2cc9016e3f49dbac7232f05cce794d' '5dabc4cd05da425cb194a04482bf0c29']","8f001bda5d1b397037710ce3eb8434b1"
"8f6ea266eeaccae12613b4f424dab3a5","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'd3835bf3dda84ead99deadbeac5d0d7d' '04dbbb2283b845baaeac0eaf0c34c9da'
 '07b2425216bd4f0aa4e079827cb48ef5' '404309e89a5241d6bff42c05a45df206'
 'b785a9025069417f94950ad231bb1441' '3b6cd96a27304614850709aba1c9598b'
 'd54956b79dd147f894b67a8b97dcbef0' '958beecdb5bb4060948415ffd75d2b03']","8f6ea266eeaccae12613b4f424dab3a5"
"9283062d20f16f4de6c6633578638656","['b45241d70f0e43fca764df95b2b81f77' 'f7e11b0e297a44a896dc67928368f600'
 '04dbbb2283b845baaeac0eaf0c34c9da' 'e657b5121ff8456b9a610cfaead8e0cb'
 '460295fed3ae4cd39f9f274cec9c2506' 'dc2cc9016e3f49dbac7232f05cce794d'
 '353d91abc68648639d65a549e59b5cf3' 'dcb9f281cd6248c699e0ebb285a42a5e'
 '072cdee531b74513984f49d99a8d64a0' '5ae335d9210a45fda3f92a9a028d6d9b']","9283062d20f16f4de6c6633578638656"
"93d369d8234a83de63f768cc17cf8c34","['b45241d70f0e43fca764df95b2b81f77' '3671ea0dd4e84c1a9b02c5ab2c8f4bac'
 '27f9fbe6ad8c4a8b9acee0d3596ed57c' '1eb829d0ace042089f0746f78729696c'
 '148fffeb994541b2b4b6dcefda7001a8' 'd73c1f2fb3094d8dace42ad2a76e9a52'
 'cdc8901e668749889bd49bebdc4ff1f6' '36084a9fab53433493f079e97e68bf65'
 'eebcc7ec8e3e4df7aea83659bbdc2199' 'ceadf262ef834e9ab146b20650912cae'
 '7f65feab75424b53b24470d305ba331a' 'fd9cb733b28d420cb5cef01e545a132c']","93d369d8234a83de63f768cc17cf8c34"
"974c4b58aae7619860c9bc0cd3613219","['b45241d70f0e43fca764df95b2b81f77' 'dc2cc9016e3f49dbac7232f05cce794d'
 '38f51478f41f48db9bee570859b6f43e' '896d2a51e8de47de85ba8ced108c3d53'
 '14555b518e954637b83aa762dc03164e' 'b1f6164116d44fe8b8f135d7f65b9e58'
 'c8b2408617804483b620e1a6691ac90d' 'a5e0d1644eb547ba9a5c3211aac4631a']","974c4b58aae7619860c9bc0cd3613219"
"9b1d6b4291704830afc9c739e2791a7a","['b45241d70f0e43fca764df95b2b81f77' '1fd3fa8bb5a2408790042ab9573779ee'
 'd405c3154d0e48ce96fad4c28fe20590' '7923d8521c744bd9aab131c1aea91ffd'
 '5bd156c87ec44e19ae6f8f62e6e50b9d' 'ede9350632084da5b0b577ff799ab14b'
 'c79d686eba044c5586c706cdc096817d' '0f70db1e598d463fbbcdd1e288bd9490'
 'b35c3d1a7daa4924b6bdb58bc69c354d' 'a97e2ecd870944cfbe71c79bc0fcc752'
 '3e1b063bbfa9423d84e50311296d2f3c']","9b1d6b4291704830afc9c739e2791a7a"
"9f970a3e216e418ba7dfc69c0f0e1f21","['b45241d70f0e43fca764df95b2b81f77' 'bc0e3f075a4c4ebbb7c7b152b65a5625'
 'dc2cc9016e3f49dbac7232f05cce794d' '00d785e7d76b47ec81b508e768d40584'
 '8f1eba29f39e411188200bf0d14628ec']","9f970a3e216e418ba7dfc69c0f0e1f21"
"9fd8410d0a298646c2b6ab4f55237e50","['b45241d70f0e43fca764df95b2b81f77' '38f51478f41f48db9bee570859b6f43e'
 '5a28b94bc63b44edb30c54748fd14f15' '35489ca6a63b47d6a8913cf333818bc1'
 '5d3344f45e654d2c808481672f2f08dd' '68762e6f0d1c41cd857c6b964a8e76c3'
 '70634e10a5e845aa8c6a32fe7e8eb2b2' '04085f7cf46544b79597fc49286ff84d'
 'd203efdbfb2f4b2a899abfb31cf72e82']","9fd8410d0a298646c2b6ab4f55237e50"
"a42464015535b8ea31fc1148700af077","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 '2670deebfa3f4d69bb82c28ab250a209' '32e6ccab20d94029811127dbbe424c64'
 '94a964c6992945ebb3833dfdfdc8d655']","a42464015535b8ea31fc1148700af077"
"a4561340fd687ff253d0e96501e2b473","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 '04dbbb2283b845baaeac0eaf0c34c9da' '147c038aef3e4422acbbc5f7938c4ab8'
 'b7702b90c7f24190b864e8c6e64612a5' 'de6fa24480894518ab3cbcb66f739266'
 '6fae5ee1a831468aa585a1ea09095998' 'ef32c4b208d041cc856f6837915dc1b0'
 '07b2425216bd4f0aa4e079827cb48ef5' '2670deebfa3f4d69bb82c28ab250a209']","a4561340fd687ff253d0e96501e2b473"
"a90cc10f1c48d1937059a7a6034a22a6","['b45241d70f0e43fca764df95b2b81f77' 'f7e11b0e297a44a896dc67928368f600'
 'bc0e3f075a4c4ebbb7c7b152b65a5625' 'fc01e9baa80e417c9206f941bb279407'
 'dc2cc9016e3f49dbac7232f05cce794d' 'cd130938a2844050be991af70baf5ee0'
 '43544b99c3b04b059546198a0ae6366d' 'a671bf7fea2f4514b6e96ba99127fafd']","a90cc10f1c48d1937059a7a6034a22a6"
"adb7d055d005b1bf8dc14d95a9361ef9","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 '3671ea0dd4e84c1a9b02c5ab2c8f4bac' 'f7e11b0e297a44a896dc67928368f600'
 '254770028d7a4fa9877da4ba0ad5ad21' '4a67211867e5464ba45126315a122a8a'
 '04dbbb2283b845baaeac0eaf0c34c9da' '1943f245ee4243bdbfbd2fd619ae824a'
 '273daeec8cad41e6b3e450447db58ee7' 'e69dc259edb944ea9ea41264b9fcfe59'
 'e2f5735c7d714423a2c4f61ca2644626' 'deece7e64b2a4628850d4bb6e394a9c3'
 'e657b5121ff8456b9a610cfaead8e0cb' 'bf4e255cdac94ccc83a56435a5e4b075'
 '3b040bcc19f14e04880ae52881a89c1c' '3d6b216c14354332b1bf1927ba168986'
 '1c109cfdc370463eb6d537e5b7b382fb']","adb7d055d005b1bf8dc14d95a9361ef9"
"b0786d2e6f6cef97c7622c459b2137a9","['b45241d70f0e43fca764df95b2b81f77' '1eb829d0ace042089f0746f78729696c'
 'fc01e9baa80e417c9206f941bb279407' '56d0e5ebe79e4814bd1463cf6ca21394'
 '7c49f2710e8b4d3b8dc9310834406ea5' 'c6d1e4f56c2843e89cf0b91c10bb6de2'
 '0adb2d9941f34ef7b2f7743cc6225844' '6b02373137fd438ba96af28f735cdbdb'
 '36a4fcd8efc144e6b8af9a1c7ab8b2ce' 'fbeef791d19b413a9c93c6608286ab63']","b0786d2e6f6cef97c7622c459b2137a9"
"b1d319e2d84fe356bed282bd61947b5b","['b45241d70f0e43fca764df95b2b81f77' 'adf4ee3fbe9b4d0381044838c4f889c8'
 '2670deebfa3f4d69bb82c28ab250a209' 'dc2cc9016e3f49dbac7232f05cce794d']","b1d319e2d84fe356bed282bd61947b5b"
"b3ac2c78182b715dfd889b1cd8fbeed0","['b45241d70f0e43fca764df95b2b81f77' '2670deebfa3f4d69bb82c28ab250a209'
 '1eb829d0ace042089f0746f78729696c']","b3ac2c78182b715dfd889b1cd8fbeed0"
"b932b1e94a8b6740ac97cda72e5d7e2c","['b45241d70f0e43fca764df95b2b81f77' 'bc0e3f075a4c4ebbb7c7b152b65a5625'
 '14555b518e954637b83aa762dc03164e' '5d3344f45e654d2c808481672f2f08dd']","b932b1e94a8b6740ac97cda72e5d7e2c"
"b99a3823a6e496f69fbc0331e47e66f8","['b45241d70f0e43fca764df95b2b81f77' 'bc0e3f075a4c4ebbb7c7b152b65a5625'
 'd405c3154d0e48ce96fad4c28fe20590' '09f18f81442d4d6d93a90f0fac683f9b'
 '496f17c2f74244c681db1b23c7a39c0c' 'da1684437ab04f23adac28ff70bd8429'
 '4517768fc4e24bd2a790be0e08a7856e' '545edff337344e518f68d1301d745455'
 '9376ce8940e647a99e5e087514b88fa4' 'b38a636e86984600bb4b57c2e2df9747'
 '4bc7440b8f4b4e4cae65a5c49defa923' '5d1b038ce8be4533b54dd79d6496de9b']","b99a3823a6e496f69fbc0331e47e66f8"
"bb31bf2c5c5d45d7c9c1f836159566bf","['b45241d70f0e43fca764df95b2b81f77' 'f7e11b0e297a44a896dc67928368f600'
 '83a6cb03df6b41d8ad6ee5f6fef5f024' '1eb829d0ace042089f0746f78729696c'
 '7cc3356d38de4328a51a5cbcb187dac3']","bb31bf2c5c5d45d7c9c1f836159566bf"
"bcb6e491544d4860573bc5d734aedc8c","['b45241d70f0e43fca764df95b2b81f77' '04dbbb2283b845baaeac0eaf0c34c9da'
 'dc2cc9016e3f49dbac7232f05cce794d' '4465efb7f6ed4dedad72a658184addd2'
 'b0dd60e11dad4ff782623acf039b3948' 'db8c43fa4df947b09e5754d3b1393ead']","bcb6e491544d4860573bc5d734aedc8c"
"c6ac40d721bae3b89af14c8a242c20c1","['b45241d70f0e43fca764df95b2b81f77' '3671ea0dd4e84c1a9b02c5ab2c8f4bac'
 '1eb829d0ace042089f0746f78729696c' '148fffeb994541b2b4b6dcefda7001a8'
 'de61b2670999433f807a6a1dc2b81e43' '3e95dacfe57b4d57b5da4310ef2e157f'
 '1f1545308e9347af91fd03b94aadc21f']","c6ac40d721bae3b89af14c8a242c20c1"
"d33543a2b8137db4a253fd1aa152a427","['b45241d70f0e43fca764df95b2b81f77' '3671ea0dd4e84c1a9b02c5ab2c8f4bac'
 '2670deebfa3f4d69bb82c28ab250a209' '1eb829d0ace042089f0746f78729696c'
 '148fffeb994541b2b4b6dcefda7001a8' '482027a59f32484c9c44fd700615c1b6'
 'de837ff3d626451282ff6ac77a82216d' '460295fed3ae4cd39f9f274cec9c2506'
 '553b285bba60460ab1ed8341ae61282b' 'cec95bf17e7e4c939b56c9c6f402a29f'
 '599164aead034bc19446efacc77554d2' 'bbf148ae4d48422f8fdef754cfa2b9e4']","d33543a2b8137db4a253fd1aa152a427"
"d4fd4d0c862d571669267cbea8e94ab8","['b45241d70f0e43fca764df95b2b81f77' 'bc0e3f075a4c4ebbb7c7b152b65a5625'
 '4a67211867e5464ba45126315a122a8a' '553b285bba60460ab1ed8341ae61282b'
 'd405c3154d0e48ce96fad4c28fe20590' '09f18f81442d4d6d93a90f0fac683f9b'
 'fdc954b454744820804d7798f3e0b5de' '49c1383836934ec495c3b35769100a73'
 '859dedcc3736439a8a563419f16cb3d8' '6078b9980a6c4dcd9198d151b833ead7'
 'f93cd6b8213e46dda67af7e5382e1bd2']","d4fd4d0c862d571669267cbea8e94ab8"
"d9de322a3fcdc18ff29b4406fd620205","['b45241d70f0e43fca764df95b2b81f77' '0adb2d9941f34ef7b2f7743cc6225844'
 '38f51478f41f48db9bee570859b6f43e' '14555b518e954637b83aa762dc03164e'
 '6731a665561840c2898ce8c9788e4c88' '4026806fa92f4e849a59a7f5c9a45c79'
 '68e0c60d2e8845d89d9d0ad397833648' '101572f552b54e529fe7765c05168981']","d9de322a3fcdc18ff29b4406fd620205"
"d9e3d3e65f30b8ebac29cb9b6c03f50e","['b45241d70f0e43fca764df95b2b81f77' '3671ea0dd4e84c1a9b02c5ab2c8f4bac'
 '1eb829d0ace042089f0746f78729696c' '56d0e5ebe79e4814bd1463cf6ca21394'
 '148fffeb994541b2b4b6dcefda7001a8' '553b285bba60460ab1ed8341ae61282b'
 '1f1545308e9347af91fd03b94aadc21f' '6ea81acaf232485e94fff638e03336e1']","d9e3d3e65f30b8ebac29cb9b6c03f50e"
"df968871b0b4c1be253e4e27f974bc3c","['b45241d70f0e43fca764df95b2b81f77' 'ceadf262ef834e9ab146b20650912cae'
 'dc2cc9016e3f49dbac7232f05cce794d' '5ac60a941a5b4934bdc43d2f87de601c']","df968871b0b4c1be253e4e27f974bc3c"
"e069670214e07bcddb9dfe21b4f0e8a2","['b45241d70f0e43fca764df95b2b81f77' 'c9b8ce91fc2945b4907fe35519339cac'
 'de837ff3d626451282ff6ac77a82216d' 'ce54725672a74ebcabe6127577dacb2b'
 'dc2cc9016e3f49dbac7232f05cce794d' 'cbf232211e7d4eb6abdbe182f71c2cf0']","e069670214e07bcddb9dfe21b4f0e8a2"
"e8ff5373633411e525c55cc2e0b9a804","['b45241d70f0e43fca764df95b2b81f77' '0adb2d9941f34ef7b2f7743cc6225844'
 '14555b518e954637b83aa762dc03164e' '5d3344f45e654d2c808481672f2f08dd'
 '4026806fa92f4e849a59a7f5c9a45c79' '68e0c60d2e8845d89d9d0ad397833648']","e8ff5373633411e525c55cc2e0b9a804"
"eda53fd892d3b71fc6d696991da14666","['b45241d70f0e43fca764df95b2b81f77' '3ce7c210a21b4deebad7cc9308148d86'
 '83a6cb03df6b41d8ad6ee5f6fef5f024' '1eb829d0ace042089f0746f78729696c'
 '148fffeb994541b2b4b6dcefda7001a8' '482027a59f32484c9c44fd700615c1b6']","eda53fd892d3b71fc6d696991da14666"
"ee650c3349e9c45cb3b7d90948ccf3c8","['b45241d70f0e43fca764df95b2b81f77' '2670deebfa3f4d69bb82c28ab250a209'
 '1eb829d0ace042089f0746f78729696c' '148fffeb994541b2b4b6dcefda7001a8'
 'bef16fb5fd7344cca5e295b13ef3e0cd' 'bb9e01bc171d4326a29afda59ece8d17'
 '3c063eea52e94164b70c99431ea30bae' '252cc8452bfc4c2aa58cab68d8b61879'
 '7e2c84548fb94ee395ba8588d8f2a006' 'f034618dde7948beb6dab30176d0fc87'
 '5c41f96be13e49dba649454297834546' '7ea4afbf8a264f29af29950ce98105ba'
 '91ff849d12b24574b0691dbddf44968b']","ee650c3349e9c45cb3b7d90948ccf3c8"
"eff0d1e6b60c64b55471300e3e720d4c","['b45241d70f0e43fca764df95b2b81f77' '0adb2d9941f34ef7b2f7743cc6225844'
 '101572f552b54e529fe7765c05168981' 'ad1595a78935472999444c9330e7730e'
 'd405c3154d0e48ce96fad4c28fe20590' '7923d8521c744bd9aab131c1aea91ffd'
 '5bd156c87ec44e19ae6f8f62e6e50b9d' '9a8ce816ee954bdabd01ea2081538009']","eff0d1e6b60c64b55471300e3e720d4c"
"f502b11205c8a44ec453a2a357bd116e","['b45241d70f0e43fca764df95b2b81f77' '04dbbb2283b845baaeac0eaf0c34c9da'
 'adf4ee3fbe9b4d0381044838c4f889c8' 'dc2cc9016e3f49dbac7232f05cce794d'
 'f97011b2a99d44648e18d517e1eae15c' 'b7e9c9ef572c445a9574ca571e41fb96']","f502b11205c8a44ec453a2a357bd116e"
"f61d96b9f14743bfd3f6deebdd54aeef","['b45241d70f0e43fca764df95b2b81f77' 'bc0e3f075a4c4ebbb7c7b152b65a5625'
 'dc2cc9016e3f49dbac7232f05cce794d' '86505bca739d4bccaaa1a8e0f3baffdc'
 '353d91abc68648639d65a549e59b5cf3' '7ce637e4f35b42e3a9f8272cab69cd22']","f61d96b9f14743bfd3f6deebdd54aeef"
"fc1c81914b69024d184c652f9e12e343","['b45241d70f0e43fca764df95b2b81f77' 'dc2cc9016e3f49dbac7232f05cce794d'
 '86505bca739d4bccaaa1a8e0f3baffdc' 'bb0cff774a4440b289cc6f3b929fe13c'
 'ce55841ebfdd47008bab8c258f10372e' '6090e736374d45fd84f0e4610a314f8f'
 '0e8d921ccd8d4a8594b65b7fd19f7120' '59c726a8792d443e84ab052cb7942b4a'
 '4f2c665decf242b0bfcaf7350b0e02ed']","fc1c81914b69024d184c652f9e12e343"
"ffe5faf6443e7a344a0750827f7c65c8","['b45241d70f0e43fca764df95b2b81f77' '0adb2d9941f34ef7b2f7743cc6225844'
 'e22d1d1cd8d14f12b81828d940f40d70' 'dc2cc9016e3f49dbac7232f05cce794d'
 '38f51478f41f48db9bee570859b6f43e' '14555b518e954637b83aa762dc03164e'
 '5d3344f45e654d2c808481672f2f08dd' '4026806fa92f4e849a59a7f5c9a45c79'
 '60c58026b2764b40adffca6eaa31d6d9' 'ad1595a78935472999444c9330e7730e']","ffe5faf6443e7a344a0750827f7c65c8"
